,ZCTA5,STATE,COUNTY
1508,4942,23,21
1509,4942,23,25
1510,4943,23,25
1511,4944,23,25
1512,4945,23,25
1513,4947,23,7
1514,4949,23,27
1515,4950,23,25
1516,4951,23,27
1517,4952,23,27
1518,4953,23,19
1519,4955,23,7
1520,4956,23,7
1521,4957,23,25
1522,4958,23,25
1523,4961,23,25
1524,4962,23,11
1525,4963,23,11
1526,4964,23,7
1527,4964,23,17
1528,4965,23,25
1529,4966,23,7
1530,4967,23,25
1531,4969,23,19
1532,4970,23,7
1533,4971,23,25
1534,4973,23,27
1535,4974,23,27
1536,4975,23,25
1537,4976,23,25
1538,4978,23,25
1539,4979,23,25
1540,4981,23,27
1541,4982,23,7
1542,4983,23,7
1543,4984,23,7
1544,4985,23,25
1545,4986,23,27
1546,4987,23,27
1547,4988,23,11
1548,4988,23,27
1549,4989,23,11
1550,4992,23,7
1551,5001,50,27
1552,5031,50,27
1553,5032,50,27
1554,5033,50,17
1555,5034,50,27
1556,5035,50,27
1557,5036,50,17
1558,5037,50,27
1559,5038,50,17
1560,5039,50,17
1561,5040,50,17
1562,5041,50,17
1563,5042,50,5
1564,5043,50,17
1565,5045,50,17
1566,5046,50,5
1567,5048,50,27
1568,5050,50,5
1569,5051,50,17
1570,5052,50,27
1571,5053,50,27
1572,5055,50,27
1573,5056,50,27
1574,5058,50,17
1575,5059,50,27
1576,5060,50,17
1577,5060,50,23
1578,5060,50,27
1579,5061,50,17
1580,5062,50,27
1581,5065,50,27
1582,5067,50,27
1583,5068,50,17
1584,5068,50,27
1585,5069,50,5
1586,5069,50,17
1587,5070,50,17
1588,5071,50,27
1589,5072,50,17
1590,5075,50,17
1591,5076,50,17
1592,5077,50,17
1593,5079,50,17
1594,5081,50,17
1595,5083,50,17
1596,5084,50,27
1597,5086,50,17
1598,5089,50,27
1599,5091,50,27
1600,5101,50,25
1601,5141,50,25
1602,5142,50,27
1603,5143,50,25
1604,5143,50,27
1605,5146,50,25
1606,5148,50,3
1607,5148,50,25
1608,5148,50,27
1609,5149,50,27
1610,5150,50,27
1611,5151,50,27
1612,5152,50,3
1613,5153,50,27
1614,5154,50,25
1615,5155,50,3
1616,5155,50,25
1617,5156,50,27
1618,5158,50,25
1619,5161,50,27
1620,5201,50,3
1621,5250,50,3
1622,5251,50,3
1623,5252,50,3
1624,5253,50,3
1625,5253,50,21
1626,5254,50,3
1627,5255,50,3
1628,5257,50,3
1629,5260,50,3
1630,5261,50,3
1631,5262,50,3
1632,5301,50,25
1633,5340,50,3
1634,5341,50,25
1635,5342,50,25
1636,5343,50,25
1637,5345,50,25
1638,5346,50,25
1639,5350,50,3
1640,5352,50,3
1641,5353,50,25
1642,5354,50,25
1643,5355,50,25
1644,5356,50,25
1645,5358,50,25
1646,5359,50,25
1647,5360,50,25
1648,5361,50,25
1649,5362,50,25
1650,5363,50,3
1651,5363,50,25
1652,5401,50,7
1653,5403,50,7
1654,5404,50,7
1655,5405,50,7
1656,5408,50,7
1657,5439,50,7
1658,5440,50,13
1659,5441,50,11
1660,5442,50,15
1661,5443,50,1
1662,5444,50,11
1663,5444,50,15
1664,5445,50,7
1665,5446,50,7
1666,5447,50,11
1667,5448,50,11
1668,5450,50,11
1669,5452,50,7
1670,5454,50,11
1671,5455,50,11
1672,5456,50,1
1673,5457,50,11
1674,5458,50,13
1675,5459,50,11
1676,5461,50,1
1677,5461,50,7
1678,5462,50,7
1679,5463,50,13
1680,5464,50,11
1681,5464,50,15
1682,5465,50,7
1683,5468,50,7
1684,5468,50,11
1685,5471,50,11
1686,5471,50,19
1687,5472,50,1
1688,5473,50,1
1689,5474,50,13
1690,5476,50,11
1691,5477,50,7
1692,5478,50,11
1693,5481,50,11
1694,5482,50,7
1695,5483,50,11
1696,5485,50,11
1697,5486,50,13
1698,5487,50,1
1699,5487,50,7
1700,5488,50,11
1701,5489,50,7
1702,5491,50,1
1703,5492,50,15
1704,5494,50,7
1705,5495,50,7
1706,5602,50,23
1707,5640,50,23
1708,5641,50,17
1709,5641,50,23
1710,5647,50,23
1711,5648,50,23
1712,5649,50,17
1713,5649,50,23
1714,5650,50,23
1715,5651,50,23
1716,5652,50,15
1717,5653,50,15
1718,5654,50,17
1719,5654,50,23
1720,5655,50,15
1721,5656,50,15
1722,5657,50,15
1723,5658,50,23
1724,5660,50,23
1725,5661,50,15
1726,5663,50,17
1727,5663,50,23
1728,5664,50,23
1729,5667,50,23
1730,5669,50,1
1731,5669,50,17
1732,5669,50,23
1733,5672,50,15
1734,5673,50,23
1735,5674,50,23
1736,5675,50,17
1737,5676,50,7
1738,5676,50,23
1739,5677,50,23
1740,5678,50,23
1741,5679,50,17
1742,5680,50,15
1743,5681,50,23
1744,5682,50,23
1745,5701,50,21
1746,5730,50,21
1747,5732,50,21
1748,5733,50,1
1749,5733,50,21
1750,5734,50,1
1751,5735,50,21
1752,5736,50,21
1753,5737,50,21
1754,5738,50,21
1755,5739,50,21
1756,5740,50,1
1757,5742,50,21
1758,5743,50,21
1759,5744,50,21
1760,5747,50,1
1761,5748,50,1
1762,5751,50,21
1763,5753,50,1
1764,5757,50,21
1765,5758,50,21
1766,5759,50,21
1767,5760,50,1
1768,5760,50,21
1769,5761,50,21
1770,5762,50,21
1771,5763,50,21
1772,5764,50,21
1773,5765,50,21
1774,5766,50,1
1775,5767,50,21
1776,5767,50,27
1777,5769,50,1
1778,5770,50,1
1779,5772,50,27
1780,5773,50,21
1781,5774,50,21
1782,5775,50,21
1783,5776,50,3
1784,5777,50,21
1785,5778,50,1
1786,5778,50,21
1787,5819,50,5
1788,5820,50,19
1789,5821,50,5
1790,5822,50,19
1791,5824,50,5
1792,5824,50,9
1793,5825,50,19
1794,5826,50,19
1795,5827,50,19
1796,5828,50,5
1797,5829,50,19
1798,5830,50,19
1799,5832,50,5
1800,5833,50,19
1801,5836,50,5
1802,5837,50,5
1803,5837,50,9
1804,5839,50,19
1805,5841,50,19
1806,5842,50,5
1807,5842,50,19
1808,5843,50,5
1809,5843,50,23
1810,5845,50,19
1811,5846,50,9
1812,5847,50,19
1813,5850,50,5
1814,5851,50,5
1815,5853,50,19
1816,5855,50,19
1817,5857,50,19
1818,5858,50,9
1819,5859,50,19
1820,5860,50,19
1821,5862,50,5
1822,5866,50,5
1823,5867,50,5
1824,5868,50,19
1825,5871,50,5
1826,5872,50,19
1827,5873,50,5
1828,5874,50,19
1829,5875,50,19
1830,5901,50,9
1831,5902,50,9
1832,5903,50,9
1833,5904,50,9
1834,5905,50,9
1835,5906,50,9
1836,5907,50,9
1837,6001,9,3
1838,6002,9,3
1839,6010,9,3
1840,6013,9,3
1841,6016,9,3
1842,6018,9,5
1843,6019,9,3
1844,6020,9,3
1845,6021,9,5
1846,6022,9,3
1847,6023,9,3
1848,6024,9,5
1849,6026,9,3
1850,6027,9,3
1851,6029,9,13
1852,6031,9,5
1853,6032,9,3
1854,6033,9,3
1855,6035,9,3
1856,6037,9,3
1857,6039,9,5
1858,6040,9,3
1859,6042,9,3
1860,6043,9,13
1861,6051,9,3
1862,6052,9,3
1863,6053,9,3
1864,6057,9,5
1865,6058,9,5
1866,6059,9,5
1867,6060,9,3
1868,6061,9,5
1869,6062,9,3
1870,6063,9,5
1871,6065,9,3
1872,6065,9,5
1873,6066,9,13
1874,6067,9,3
1875,6068,9,5
1876,6069,9,5
1877,6070,9,3
1878,6071,9,13
1879,6073,9,3
1880,6074,9,3
1881,6076,9,13
1882,6078,9,3
1883,6081,9,3
1884,6082,9,3
1885,6084,9,13
1886,6085,9,3
1887,6088,9,3
1888,6089,9,3
1889,6090,9,3
1890,6091,9,3
1891,6092,9,3
1892,6093,9,3
1893,6095,9,3
1894,6096,9,3
1895,6098,9,5
1896,6103,9,3
1897,6105,9,3
1898,6106,9,3
1899,6107,9,3
1900,6108,9,3
1901,6109,9,3
1902,6110,9,3
1903,6111,9,3
1904,6112,9,3
1905,6114,9,3
1906,6117,9,3
1907,6118,9,3
1908,6119,9,3
1909,6120,9,3
1910,6160,9,3
1911,6226,9,13
1912,6226,9,15
1913,6231,9,13
1914,6232,9,13
1915,6234,9,15
1916,6235,9,15
1917,6237,9,13
1918,6238,9,13
1919,6239,9,15
1920,6241,9,15
1921,6242,9,13
1922,6242,9,15
1923,6243,9,15
1924,6247,9,15
1925,6248,9,13
1926,6249,9,11
1927,6250,9,13
1928,6250,9,15
1929,6254,9,11
1930,6255,9,15
1931,6256,9,15
1932,6259,9,15
1933,6260,9,15
1934,6262,9,15
1935,6263,9,15
1936,6264,9,15
1937,6266,9,15
1938,6268,9,13
1939,6269,9,13
1940,6277,9,15
1941,6278,9,15
1942,6279,9,13
1943,6280,9,15
1944,6281,9,15
1945,6282,9,15
1946,6320,9,11
1947,6330,9,11
1948,6330,9,15
1949,6331,9,15
1950,6332,9,15
1951,6333,9,11
1952,6334,9,11
1953,6335,9,11
1954,6336,9,11
1955,6339,9,11
1956,6340,9,11
1957,6350,9,11
1958,6351,9,11
1959,6353,9,11
1960,6354,9,15
1961,6355,9,11
1962,6357,9,11
1963,6359,9,11
1964,6360,9,11
1965,6365,9,11
1966,6370,9,11
1967,6371,9,11
1968,6373,9,15
1969,6374,9,15
1970,6375,9,11
1971,6376,9,11
1972,6377,9,15
1973,6378,9,11
1974,6379,9,11
1975,6380,9,11
1976,6382,9,11
1977,6384,9,11
1978,6384,9,15
1979,6385,9,11
1980,6387,9,15
1981,6389,9,11
1982,6390,36,103
1983,6401,9,9
1984,6403,9,9
1985,6405,9,9
1986,6409,9,7
1987,6410,9,9
1988,6412,9,7
1989,6413,9,7
1990,6414,9,7
1991,6415,9,7
1992,6415,9,11
1993,6416,9,7
1994,6417,9,7
1995,6418,9,9
1996,6419,9,7
1997,6420,9,7
1998,6420,9,11
1999,6422,9,7
2000,6423,9,7
2001,6424,9,7
2002,6426,9,7
2003,6437,9,9
2004,6438,9,7
2005,6441,9,7
2006,6442,9,7
2007,6443,9,9
2008,6444,9,3
2009,6447,9,3
2010,6450,9,9
2011,6451,9,3
2012,6451,9,9
2013,6455,9,7
2014,6456,9,7
2015,6457,9,7
2016,6460,9,9
2017,6461,9,9
2018,6467,9,3
2019,6468,9,1
2020,6469,9,7
2021,6470,9,1
2022,6471,9,9
2023,6472,9,9
2024,6473,9,9
2025,6475,9,7
2026,6477,9,9
2027,6478,9,9
2028,6479,9,3
2029,6480,9,7
2030,6481,9,7
2031,6482,9,1
2032,6483,9,9
2033,6484,9,1
2034,6488,9,9
2035,6489,9,3
2036,6492,9,9
2037,6498,9,7
2038,6510,9,9
2039,6511,9,9
2040,6512,9,9
2041,6513,9,9
2042,6514,9,9
2043,6515,9,9
2044,6516,9,9
2045,6517,9,9
2046,6518,9,9
2047,6519,9,9
2048,6524,9,9
2049,6525,9,9
2050,6604,9,1
2051,6605,9,1
2052,6606,9,1
2053,6607,9,1
2054,6608,9,1
2055,6610,9,1
2056,6611,9,1
2057,6612,9,1
2058,6614,9,1
2059,6615,9,1
2060,6702,9,9
2061,6704,9,9
2062,6705,9,9
2063,6706,9,9
2064,6708,9,5
2065,6708,9,9
2066,6710,9,9
2067,6712,9,9
2068,6716,9,9
2069,6750,9,5
2070,6751,9,5
2071,6752,9,5
2072,6754,9,5
2073,6755,9,5
2074,6756,9,5
2075,6757,9,5
2076,6758,9,5
2077,6759,9,5
2078,6762,9,9
2079,6763,9,5
2080,6770,9,9
2081,6776,9,1
2082,6776,9,5
2083,6777,9,5
2084,6778,9,5
2085,6779,9,5
2086,6782,9,5
2087,6783,9,5
2088,6784,9,1
2089,6784,9,5
2090,6785,9,5
2091,6786,9,5
2092,6787,9,5
2093,6790,9,5
2094,6791,9,5
2095,6793,9,5
2096,6794,9,5
2097,6795,9,5
2098,6796,9,5
2099,6798,9,5
2100,6801,9,1
2101,6804,9,1
2102,6807,9,1
2103,6810,9,1
2104,6811,9,1
2105,6812,9,1
2106,6820,9,1
2107,6824,9,1
2108,6825,9,1
2109,6830,9,1
2110,6831,9,1
2111,6840,9,1
2112,6850,9,1
2113,6851,9,1
2114,6853,9,1
2115,6854,9,1
2116,6855,9,1
2117,6856,9,1
2118,6870,9,1
2119,6877,9,1
2120,6878,9,1
2121,6880,9,1
2122,6883,9,1
2123,6890,9,1
2124,6896,9,1
2125,6897,9,1
2126,6901,9,1
2127,6902,9,1
2128,6903,9,1
2129,6905,9,1
2130,6906,9,1
2131,6907,9,1
2132,7001,34,23
2133,7002,34,17
2134,7003,34,13
2135,7004,34,13
2136,7005,34,27
2137,7006,34,13
2138,7008,34,23
2139,7009,34,13
2140,7010,34,3
2141,7011,34,31
2142,7012,34,31
2143,7013,34,31
2144,7014,34,31
2145,7016,34,39
2146,7017,34,13
2147,7018,34,13
2148,7020,34,3
2149,7021,34,13
2150,7022,34,3
2151,7023,34,39
2152,7024,34,3
2153,7026,34,3
2154,7027,34,39
2155,7028,34,13
2156,7029,34,17
2157,7030,34,17
2158,7031,34,3
2159,7032,34,17
2160,7033,34,39
2161,7034,34,27
2162,7035,34,27
2163,7036,34,39
2164,7039,34,13
2165,7040,34,13
2166,7041,34,13
2167,7042,34,13
2168,7043,34,13
2169,7043,34,31
2170,7044,34,13
2171,7045,34,27
2172,7046,34,27
2173,7047,34,17
2174,7050,34,13
2175,7052,34,13
2176,7054,34,27
2177,7055,34,31
2178,7057,34,3
2179,7058,34,27
2180,7059,34,35
2181,7060,34,35
2182,7060,34,39
2183,7062,34,35
2184,7062,34,39
2185,7063,34,35
2186,7063,34,39
2187,7064,34,23
2188,7065,34,39
2189,7066,34,39
2190,7067,34,23
2191,7068,34,13
2192,7069,34,35
2193,7070,34,3
2194,7071,34,3
2195,7072,34,3
2196,7073,34,3
2197,7074,34,3
2198,7075,34,3
2199,7076,34,39
2200,7077,34,23
2201,7078,34,13
2202,7079,34,13
2203,7080,34,23
2204,7081,34,39
2205,7082,34,27
2206,7083,34,13
2207,7083,34,39
2208,7086,34,17
2209,7087,34,17
2210,7088,34,39
2211,7090,34,39
2212,7092,34,39
2213,7093,34,17
2214,7094,34,17
2215,7095,34,23
2216,7102,34,13
2217,7103,34,13
2218,7104,34,13
2219,7105,34,13
2220,7106,34,13
2221,7107,34,13
2222,7108,34,13
2223,7109,34,13
2224,7110,34,13
2225,7110,34,31
2226,7111,34,13
2227,7112,34,13
2228,7114,34,13
2229,7201,34,39
2230,7202,34,39
2231,7203,34,39
2232,7204,34,39
2233,7205,34,39
2234,7206,34,39
2235,7208,34,39
2236,7302,34,17
2237,7304,34,17
2238,7305,34,17
2239,7306,34,17
2240,7307,34,17
2241,7310,34,17
2242,7311,34,17
2243,7401,34,3
2244,7403,34,31
2245,7405,34,27
2246,7407,34,3
2247,7410,34,3
2248,7416,34,37
2249,7417,34,3
2250,7418,34,37
2251,7419,34,37
2252,7420,34,31
2253,7421,34,31
2254,7421,34,37
2255,7422,34,37
2256,7423,34,3
2257,7424,34,31
2258,7430,34,3
2259,7432,34,3
2260,7435,34,27
2261,7435,34,31
2262,7436,34,3
2263,7438,34,27
2264,7438,34,31
2265,7439,34,37
2266,7440,34,27
2267,7442,34,31
2268,7444,34,27
2269,7446,34,3
2270,7450,34,3
2271,7452,34,3
2272,7456,34,31
2273,7457,34,27
2274,7458,34,3
2275,7460,34,27
2276,7460,34,31
2277,7460,34,37
2278,7461,34,37
2279,7462,34,37
2280,7463,34,3
2281,7465,34,31
2282,7470,34,31
2283,7480,34,31
2284,7481,34,3
2285,7495,34,3
2286,7501,34,31
2287,7502,34,31
2288,7503,34,31
2289,7504,34,31
2290,7505,34,31
2291,7506,34,31
2292,7508,34,31
2293,7512,34,31
2294,7513,34,31
2295,7514,34,31
2296,7522,34,31
2297,7524,34,31
2298,7601,34,3
2299,7603,34,3
2300,7604,34,3
2301,7605,34,3
2302,7606,34,3
2303,7607,34,3
2304,7608,34,3
2305,7620,34,3
2306,7621,34,3
2307,7624,34,3
2308,7626,34,3
2309,7627,34,3
2310,7628,34,3
2311,7630,34,3
2312,7631,34,3
2313,7632,34,3
2314,7640,34,3
2315,7641,34,3
2316,7642,34,3
2317,7643,34,3
2318,7644,34,3
2319,7645,34,3
2320,7646,34,3
2321,7647,34,3
2322,7648,34,3
2323,7649,34,3
2324,7650,34,3
2325,7652,34,3
2326,7656,34,3
2327,7657,34,3
2328,7660,34,3
2329,7661,34,3
2330,7662,34,3
2331,7663,34,3
2332,7666,34,3
2333,7670,34,3
2334,7675,34,3
2335,7676,34,3
2336,7677,34,3
2337,7701,34,25
2338,7702,34,25
2339,7703,34,25
2340,7704,34,25
2341,7711,34,25
2342,7712,34,25
2343,7716,34,25
2344,7717,34,25
2345,7718,34,25
2346,7719,34,25
2347,7720,34,25
2348,7721,34,23
2349,7721,34,25
2350,7722,34,25
2351,7723,34,25
2352,7724,34,25
2353,7726,34,25
2354,7727,34,25
2355,7728,34,25
2356,7730,34,25
2357,7731,34,25
2358,7732,34,25
2359,7733,34,25
2360,7734,34,25
2361,7735,34,23
2362,7735,34,25
2363,7737,34,25
2364,7738,34,25
2365,7739,34,25
2366,7740,34,25
2367,7746,34,25
2368,7747,34,23
2369,7747,34,25
2370,7748,34,25
2371,7750,34,25
2372,7751,34,25
2373,7753,34,25
2374,7755,34,25
2375,7756,34,25
2376,7757,34,25
2377,7758,34,25
2378,7760,34,25
2379,7762,34,25
2380,7764,34,25
2381,7801,34,27
2382,7803,34,27
2383,7820,34,41
2384,7821,34,37
2385,7821,34,41
2386,7822,34,37
2387,7823,34,41
2388,7825,34,41
2389,7826,34,37
2390,7827,34,37
2391,7828,34,27
2392,7830,34,19
2393,7830,34,27
2394,7832,34,41
2395,7833,34,41
2396,7834,34,27
2397,7836,34,27
2398,7838,34,41
2399,7840,34,27
2400,7840,34,41
2401,7842,34,27
2402,7843,34,37
2403,7846,34,41
2404,7847,34,27
2405,7848,34,37
2406,7849,34,27
2407,7849,34,37
2408,7850,34,27
2409,7851,34,37
2410,7852,34,27
2411,7853,34,27
2412,7856,34,27
2413,7857,34,27
2414,7860,34,37
2415,7860,34,41
2416,7863,34,41
2417,7865,34,19
2418,7865,34,27
2419,7865,34,41
2420,7866,34,27
2421,7869,34,27
2422,7870,34,27
2423,7871,34,37
2424,7874,34,37
2425,7874,34,41
2426,7876,34,27
2427,7878,34,27
2428,7880,34,41
2429,7881,34,37
2430,7882,34,19
2431,7882,34,41
2432,7885,34,27
2433,7901,34,39
2434,7920,34,27
2435,7920,34,35
2436,7921,34,35
2437,7922,34,39
2438,7924,34,35
2439,7926,34,27
2440,7927,34,27
2441,7928,34,27
2442,7930,34,27
2443,7931,34,27
2444,7931,34,35
2445,7932,34,27
2446,7933,34,27
2447,7934,34,35
2448,7935,34,27
2449,7936,34,27
2450,7939,34,35
2451,7940,34,27
2452,7945,34,27
2453,7946,34,27
2454,7950,34,27
2455,7960,34,27
2456,7961,34,27
2457,7970,34,27
2458,7974,34,39
2459,7976,34,27
2460,7977,34,35
2461,7979,34,19
2462,7979,34,35
2463,7980,34,27
2464,7981,34,27
2465,8001,34,33
2466,8002,34,7
2467,8003,34,7
2468,8004,34,7
2469,8005,34,29
2470,8006,34,29
2471,8007,34,7
2472,8008,34,29
2473,8009,34,7
2474,8010,34,5
2475,8011,34,5
2476,8012,34,7
2477,8012,34,15
2478,8014,34,15
2479,8015,34,5
2480,8016,34,5
2481,8019,34,5
2482,8020,34,15
2483,8021,34,7
2484,8022,34,5
2485,8023,34,33
2486,8026,34,7
2487,8027,34,15
2488,8028,34,15
2489,8029,34,7
2490,8030,34,7
2491,8031,34,7
2492,8033,34,7
2493,8034,34,7
2494,8035,34,7
2495,8036,34,5
2496,8037,34,1
2497,8037,34,7
2498,8038,34,33
2499,8039,34,15
2500,8041,34,5
2501,8042,34,5
2502,8043,34,7
2503,8045,34,7
2504,8046,34,5
2505,8048,34,5
2506,8049,34,7
2507,8050,34,29
2508,8051,34,15
2509,8052,34,5
2510,8053,34,5
2511,8054,34,5
2512,8055,34,5
2513,8056,34,15
2514,8057,34,5
2515,8059,34,7
2516,8060,34,5
2517,8061,34,15
2518,8062,34,15
2519,8063,34,15
2520,8064,34,5
2521,8065,34,5
2522,8066,34,15
2523,8067,34,33
2524,8068,34,5
2525,8069,34,33
2526,8070,34,33
2527,8071,34,15
2528,8072,34,33
2529,8073,34,5
2530,8074,34,15
2531,8075,34,5
2532,8077,34,5
2533,8078,34,7
2534,8079,34,33
2535,8080,34,15
2536,8081,34,7
2537,8081,34,15
2538,8083,34,7
2539,8084,34,7
2540,8085,34,15
2541,8085,34,33
2542,8086,34,15
2543,8087,34,5
2544,8087,34,29
2545,8088,34,5
2546,8089,34,7
2547,8090,34,15
2548,8091,34,7
2549,8092,34,29
2550,8093,34,15
2551,8094,34,1
2552,8094,34,15
2553,8095,34,7
2554,8096,34,15
2555,8097,34,15
2556,8098,34,33
2557,8102,34,7
2558,8103,34,7
2559,8104,34,7
2560,8105,34,7
2561,8106,34,7
2562,8107,34,7
2563,8108,34,7
2564,8109,34,7
2565,8110,34,7
2566,8201,34,1
2567,8202,34,9
2568,8203,34,1
2569,8204,34,9
2570,8205,34,1
2571,8210,34,9
2572,8212,34,9
2573,8215,34,1
2574,8215,34,5
2575,8217,34,1
2576,8221,34,1
2577,8223,34,9
2578,8224,34,5
2579,8225,34,1
2580,8226,34,9
2581,8230,34,9
2582,8232,34,1
2583,8234,34,1
2584,8240,34,1
2585,8241,34,1
2586,8242,34,9
2587,8243,34,9
2588,8244,34,1
2589,8246,34,9
2590,8247,34,9
2591,8248,34,9
2592,8251,34,9
2593,8260,34,9
2594,8270,34,1
2595,8270,34,9
2596,8302,34,11
2597,8302,34,33
2598,8310,34,1
2599,8311,34,11
2600,8312,34,15
2601,8314,34,11
2602,8316,34,11
2603,8317,34,1
2604,8318,34,11
2605,8318,34,33
2606,8319,34,1
2607,8320,34,11
2608,8321,34,11
2609,8322,34,15
2610,8323,34,11
2611,8324,34,11
2612,8326,34,1
2613,8327,34,11
2614,8328,34,15
2615,8329,34,11
2616,8330,34,1
2617,8332,34,11
2618,8340,34,1
2619,8340,34,11
2620,8341,34,1
2621,8343,34,15
2622,8343,34,33
2623,8344,34,1
2624,8344,34,11
2625,8344,34,15
2626,8344,34,33
2627,8345,34,11
2628,8346,34,1
2629,8348,34,11
2630,8349,34,11
2631,8350,34,1
2632,8352,34,11
2633,8353,34,11
2634,8360,34,1
2635,8360,34,11
2636,8360,34,15
2637,8361,34,11
2638,8401,34,1
2639,8402,34,1
2640,8403,34,1
2641,8406,34,1
2642,8501,34,5
2643,8501,34,21
2644,8501,34,25
2645,8502,34,35
2646,8505,34,5
2647,8510,34,25
2648,8511,34,5
2649,8512,34,21
2650,8512,34,23
2651,8514,34,25
2652,8514,34,29
2653,8515,34,5
2654,8518,34,5
2655,8520,34,21
2656,8525,34,19
2657,8525,34,21
2658,8527,34,29
2659,8528,34,23
2660,8528,34,35
2661,8530,34,19
2662,8530,34,21
2663,8533,34,29
2664,8534,34,21
2665,8535,34,25
2666,8536,34,23
2667,8540,34,21
2668,8540,34,23
2669,8540,34,35
2670,8542,34,21
2671,8550,34,21
2672,8551,34,19
2673,8553,34,35
2674,8554,34,5
2675,8555,34,25
2676,8558,34,21
2677,8558,34,35
2678,8559,34,19
2679,8560,34,21
2680,8561,34,21
2681,8562,34,5
2682,8608,34,21
2683,8609,34,21
2684,8610,34,5
2685,8610,34,21
2686,8611,34,21
2687,8618,34,21
2688,8619,34,21
2689,8620,34,5
2690,8620,34,21
2691,8628,34,21
2692,8629,34,21
2693,8638,34,21
2694,8640,34,5
2695,8641,34,5
2696,8648,34,21
2697,8690,34,21
2698,8691,34,21
2699,8691,34,25
2700,8701,34,29
2701,8720,34,25
2702,8721,34,29
2703,8722,34,29
2704,8723,34,29
2705,8724,34,25
2706,8724,34,29
2707,8730,34,25
2708,8731,34,29
2709,8732,34,29
2710,8733,34,29
2711,8734,34,29
2712,8735,34,29
2713,8736,34,25
2714,8738,34,29
2715,8740,34,29
2716,8741,34,29
2717,8742,34,29
2718,8750,34,25
2719,8751,34,29
2720,8752,34,29
2721,8753,34,29
2722,8755,34,29
2723,8757,34,29
2724,8758,34,29
2725,8759,34,29
2726,8801,34,19
2727,8802,34,19
2728,8802,34,41
2729,8804,34,19
2730,8804,34,41
2731,8805,34,35
2732,8807,34,35
2733,8808,34,41
2734,8809,34,19
2735,8810,34,23
2736,8812,34,23
2737,8812,34,35
2738,8812,34,39
2739,8816,34,23
2740,8817,34,23
2741,8820,34,23
2742,8821,34,35
2743,8822,34,19
2744,8823,34,35
2745,8824,34,23
2746,8825,34,19
2747,8826,34,19
2748,8827,34,19
2749,8827,34,41
2750,8828,34,23
2751,8829,34,19
2752,8830,34,23
2753,8831,34,23
2754,8832,34,23
2755,8833,34,19
2756,8835,34,35
2757,8836,34,35
2758,8837,34,23
2759,8840,34,23
2760,8844,34,35
2761,8846,34,23
2762,8848,34,19
2763,8850,34,23
2764,8852,34,23
2765,8853,34,19
2766,8853,34,35
2767,8854,34,23
2768,8857,34,23
2769,8858,34,19
2770,8859,34,23
2771,8861,34,23
2772,8863,34,23
2773,8865,34,41
2774,8867,34,19
2775,8869,34,35
2776,8872,34,23
2777,8873,34,35
2778,8876,34,19
2779,8876,34,35
2780,8879,34,23
2781,8880,34,35
2782,8882,34,23
2783,8884,34,23
2784,8886,34,41
2785,8887,34,19
2786,8889,34,19
2787,8890,34,35
2788,8901,34,23
2789,8902,34,23
2790,8904,34,23
2791,10001,36,61
2792,10002,36,61
2793,10003,36,61
2794,10004,36,61
2795,10005,36,61
2796,10006,36,61
2797,10007,36,61
2798,10009,36,61
2799,10010,36,61
2800,10011,36,61
2801,10012,36,61
2802,10013,36,61
2803,10014,36,61
2804,10016,36,61
2805,10017,36,61
2806,10018,36,61
2807,10019,36,61
2808,10020,36,61
2809,10021,36,61
2810,10022,36,61
2811,10023,36,61
2812,10024,36,61
2813,10025,36,61
2814,10026,36,61
2815,10027,36,61
2816,10028,36,61
2817,10029,36,61
2818,10030,36,61
2819,10031,36,61
2820,10032,36,61
2821,10033,36,61
2822,10034,36,61
2823,10035,36,61
2824,10036,36,61
2825,10037,36,61
2826,10038,36,61
2827,10039,36,61
2828,10040,36,61
2829,10044,36,61
2830,10065,36,61
2831,10069,36,61
2832,10075,36,61
2833,10103,36,61
2834,10110,36,61
2835,10111,36,61
2836,10112,36,61
2837,10115,36,61
2838,10119,36,61
2839,10128,36,61
2840,10152,36,61
2841,10153,36,61
2842,10154,36,61
2843,10162,36,61
2844,10165,36,61
2845,10167,36,61
2846,10168,36,61
2847,10169,36,61
2848,10170,36,61
2849,10171,36,61
2850,10172,36,61
2851,10173,36,61
2852,10174,36,61
2853,10177,36,61
2854,10199,36,61
2855,10271,36,61
2856,10278,36,61
2857,10279,36,61
2858,10280,36,61
2859,10282,36,61
2860,10301,36,85
2861,10302,36,85
2862,10303,36,85
2863,10304,36,85
2864,10305,36,85
2865,10306,36,85
2866,10307,36,85
2867,10308,36,85
2868,10309,36,85
2869,10310,36,85
2870,10311,36,85
2871,10312,36,85
2872,10314,36,85
2873,10451,36,5
2874,10452,36,5
2875,10453,36,5
2876,10454,36,5
2877,10455,36,5
2878,10456,36,5
2879,10457,36,5
2880,10458,36,5
2881,10459,36,5
2882,10460,36,5
2883,10461,36,5
2884,10462,36,5
2885,10463,36,5
2886,10463,36,61
2887,10464,36,5
2888,10465,36,5
2889,10466,36,5
2890,10467,36,5
2891,10468,36,5
2892,10469,36,5
2893,10470,36,5
2894,10471,36,5
2895,10472,36,5
2896,10473,36,5
2897,10474,36,5
2898,10475,36,5
2899,10501,36,119
2900,10502,36,119
2901,10503,36,119
2902,10504,36,119
2903,10505,36,119
2904,10506,36,119
2905,10507,36,119
